선수명,ID,팀명,타율,경기,타석,타수,득점,안타,2루타,3루타,홈런,루타,타점,희생번트,희생플라이,볼넷,고의사구,사구,삼진,병살타,장타율,출루율,OPS,멀티히트,득점권타율,대타타율,장타,땅볼,뜬공,땅볼/뜬공,결승타,볼넷/삼진,투구수/타석,순수장타율,추정득점,GPA
김강,77733,한화,0.500,7,6,6,0,3,0,0,0,3,0,0,0,0,0,0,1,0,0.500,0.500,1.000,0,0.000,0.400,0,1,1,1.00,0,0.00,3.17,0.000,1.2,0.350
김태균,71752,한화,0.330,95,389,336,63,111,15,0,19,183,62,0,2,45,4,6,71,12,0.545,0.416,0.961,29,0.299,0.500,34,75,81,0.93,0,0.63,3.92,0.214,69.1,0.323
이도형,93225,한화,0.318,98,320,280,33,89,15,1,12,142,56,0,1,37,0,2,40,11,0.507,0.400,0.907,21,0.392,0.375,28,77,75,1.03,0,0.93,3.69,0.189,51.7,0.307
강동우,98420,한화,0.302,128,585,506,88,153,30,2,10,217,48,4,5,69,0,1,58,6,0.429,0.384,0.813,45,0.305,0.500,42,163,137,1.19,0,1.19,3.66,0.126,88.8,0.280
김태완,76746,한화,0.289,112,446,360,62,104,17,2,23,194,68,0,3,72,4,11,89,6,0.539,0.419,0.958,29,0.279,0.125,42,69,101,0.68,0,0.81,4.31,0.250,81.3,0.323
이범호,70756,한화,0.284,126,499,436,64,124,21,0,25,220,79,0,3,53,5,7,70,10,0.505,0.369,0.874,36,0.234,0.250,46,104,141,0.74,0,0.76,3.77,0.220,79.1,0.292
이영우,96734,한화,0.277,93,293,260,32,72,12,3,7,111,35,3,2,28,0,0,42,12,0.427,0.345,0.772,18,0.294,0.400,22,83,65,1.28,0,0.67,3.90,0.150,35.6,0.262
양승학,73856,한화,0.267,44,99,90,12,24,5,0,4,41,12,0,0,7,0,2,27,2,0.456,0.333,0.789,7,0.370,0.100,9,20,19,1.05,0,0.26,3.92,0.189,13.0,0.264
디아즈,79725,한화,0.266,62,229,207,37,55,15,0,15,115,39,0,3,17,2,2,76,11,0.556,0.323,0.879,17,0.254,0.250,30,47,32,1.47,0,0.22,3.97,0.290,34.0,0.284
오선진,78756,한화,0.263,79,191,175,20,46,9,1,2,63,14,7,0,8,0,1,43,7,0.360,0.299,0.659,9,0.256,0.000,12,51,35,1.46,0,0.19,3.39,0.097,16.1,0.225
송광민,76753,한화,0.261,116,440,417,50,109,15,1,14,168,43,5,1,12,1,5,109,13,0.403,0.290,0.693,29,0.262,0.000,30,102,98,1.04,0,0.11,3.52,0.141,45.3,0.231
신경현,98742,한화,0.256,78,207,176,19,45,4,0,2,55,15,2,1,25,0,3,33,7,0.313,0.356,0.669,9,0.240,0.000,6,68,31,2.19,0,0.76,3.93,0.057,19.6,0.238
연경흠,76743,한화,0.253,122,386,336,53,85,19,1,11,139,47,3,3,34,0,10,88,3,0.414,0.337,0.751,21,0.231,0.375,31,73,93,0.78,0,0.39,3.94,0.161,49.4,0.255
이여상,76435,한화,0.251,79,222,199,21,50,5,1,6,75,28,2,2,15,0,4,65,5,0.377,0.314,0.691,15,0.300,0.167,12,48,38,1.26,0,0.23,3.88,0.126,24.2,0.236
추승우,72139,한화,0.233,105,233,193,28,45,2,0,2,53,17,2,2,24,0,12,59,1,0.275,0.351,0.626,10,0.256,0.000,4,59,32,1.84,0,0.41,3.84,0.041,25.1,0.227
박노민,74756,한화,0.226,46,100,93,8,21,3,0,5,39,14,1,0,5,0,1,33,1,0.419,0.273,0.692,1,0.292,0.182,8,21,18,1.17,0,0.15,4.09,0.194,11.0,0.228
김민재,91523,한화,0.206,105,308,272,33,56,11,1,4,81,29,6,2,22,0,6,28,11,0.298,0.278,0.576,14,0.171,0.182,16,84,106,0.79,0,0.79,3.58,0.092,21.3,0.200
김강석,79704,한화,0.200,3,5,5,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0.200,0.200,0.400,0,0.000,0.000,0,1,3,0.33,0,-,3.60,0.000,0.1,0.140
정현석,78745,한화,0.200,24,60,55,7,11,2,0,0,13,2,2,0,2,0,1,8,0,0.236,0.241,0.477,2,0.133,0.000,2,18,18,1.00,0,0.25,3.75,0.036,3.2,0.167
최진행,74729,한화,0.200,28,65,55,6,11,3,0,2,20,8,0,1,7,0,2,24,0,0.364,0.308,0.672,2,0.188,0.400,5,15,6,2.50,0,0.29,4.26,0.164,7.3,0.230
이희근,78739,한화,0.158,42,47,38,5,6,1,0,1,10,4,3,0,4,0,2,12,1,0.263,0.273,0.536,0,0.250,0.000,2,12,8,1.50,0,0.33,3.36,0.105,3.0,0.189
김회성,79705,한화,0.143,20,32,28,3,4,2,0,0,6,1,0,0,1,0,3,12,2,0.214,0.250,0.464,1,0.000,0.200,2,7,5,1.40,0,0.08,4.06,0.071,0.8,0.166
이양기,73725,한화,0.095,15,24,21,1,2,0,0,0,2,0,1,0,2,0,0,6,2,0.095,0.174,0.269,0,0.000,0.000,0,8,5,1.60,0,0.33,4.42,0.000,-0.8,0.102
강병수,79720,한화,0.000,16,13,11,3,0,0,0,0,0,0,0,0,2,0,0,7,0,0.000,0.154,0.154,0,0.000,0.000,0,1,3,0.33,0,0.29,5.69,0.000,-0.4,0.069
구대성,93715,한화,-,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-,-,-,0,0.000,0.000,0,0,0,-,0,-,-,-,0.0,0.000
양훈,75750,한화,-,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-,-,-,0,0.000,0.000,0,0,0,-,0,-,-,-,0.0,0.000
윤규진,73750,한화,-,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-,-,-,0,0.000,0.000,0,0,0,-,0,-,-,-,0.0,0.000
최연오,77754,한화,0.000,5,4,4,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0.000,0.000,0.000,0,0.000,0.000,0,2,1,2.00,0,0.00,3.50,0.000,-0.7,0.000
최영필,97336,한화,-,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-,-,-,0,0.000,0.000,0,0,0,-,0,-,-,-,0.0,0.000
토마스,78726,한화,-,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-,-,-,0,0.000,0.000,0,0,0,-,0,-,-,-,0.0,0.000
한윤섭,78762,한화,0.000,22,10,9,2,0,0,0,0,0,1,0,0,1,0,0,3,0,0.000,0.100,0.100,0,0.000,0.000,0,5,1,5.00,0,0.33,4.10,0.000,-0.5,0.045
